File,Paragraph,LIX Score,Longest Sentence,Dependency Parse
f135.txt,"Regeringen valde senare att i flera omgångar innan krigsutbrottet anslå om mer pengar till försvaret. Innan krigsutbrottet hade försvaret hunnit få hela 160 miljoner i extra tillskott, en mycket hög summa med den tidens penningvärde. Dock fanns fortfarande stora brister inom försvaret. Så sent som 1939 lades Sveriges enda stridsvagnsbataljon ned, och innan krigsutbrottet hade endast 78 miljoner av de extra anslagen hunnit utnyttjas. Det betyder att det saknades material för hela 82 miljoner.",42.06,"Så sent som 1939 lades Sveriges enda stridsvagnsbataljon ned, och innan krigsutbrottet hade endast 78 miljoner av de extra anslagen hunnit utnyttjas.","[(1, 'Så', 2), (2, 'sent', 5), (3, 'som', 4), (4, '1939', 2), (5, 'lades', 0), (6, 'Sveriges', 8), (7, 'enda', 8), (8, 'stridsvagnsbataljon', 5), (9, 'ned', 5), (10, ',', 22), (11, 'och', 22), (12, 'innan', 22), (13, 'krigsutbrottet', 22), (14, 'hade', 22), (15, 'endast', 17), (16, '78', 17), (17, 'miljoner', 22), (18, 'av', 21), (19, 'de', 21), (20, 'extra', 21), (21, 'anslagen', 17), (22, 'hunnit', 5), (23, 'utnyttjas', 22), (24, '.', 5)]"
f136.txt,"Augusts yngre syskon placerades på fattighemmet, medan han själv blev adopterad av en skräddare, där han fick lära sig yrket. När han var tjugofem år gammal flyttade han till Schlessvig där han försörjde sig som skräddare. Han var sedan tidig uppväxt intresserad av socialismen och i Tyskland började han engagera sig i den socialdemokratiska rörelsen. På grund av sitt politiska engagemang utvisades han från Tyskland och bosatte sig därefter i Danmark. 1981 återvände",50.22,Han var sedan tidig uppväxt intresserad av socialismen och i Tyskland började han engagera sig i den socialdemokratiska rörelsen.,"[(1, 'Han', 6), (2, 'var', 6), (3, 'sedan', 5), (4, 'tidig', 5), (5, 'uppväxt', 6), (6, 'intresserad', 0), (7, 'av', 8), (8, 'socialismen', 6), (9, 'och', 12), (10, 'i', 11), (11, 'Tyskland', 12), (12, 'började', 6), (13, 'han', 12), (14, 'engagera', 12), (15, 'sig', 14), (16, 'i', 19), (17, 'den', 19), (18, 'socialdemokratiska', 19), (19, 'rörelsen', 14), (20, '.', 6)]"
f137.txt,"Syfte Man blir mycket fascinerad av att läsa om Sveriges historia för man finner alltid nya intressanta saker precis hela tiden. Personligen så tycker jag hela tidsepoken är intressant, så därför har jag valt att skriva om 1900-talets historia. Detta ger mig också en bredare kunskap och som jag alltid kommer att ha med mig till fortsatta studier.  3. Metoder Jag har letat  i böcker och använt det jag själv vet om historia som vi läst om under skolåren.",32.08,Syfte Man blir mycket fascinerad av att läsa om Sveriges historia för man finner alltid nya intressanta saker precis hela tiden.,"[(1, 'Syfte', 0)]"
f138.txt,"Sverige var också på den tiden ett utav världens fattigaste u-länder. Dom få som levde i Stockholm på den tiden bodde i nuvarande Gamla stan, Norrmalm och Södermalm. Utanför dessa bostadsområden låg verkstäder, men också de som var mycket fattiga bodde där. På den tiden var man inte så noggrann, så man slängde faktiskt skräpet på gatorna, bara några få slängde skräpet på dom få sopberg som fanns tillgängliga. Det gjorde man nog för man inte visste hur mycket det skadade miljön.",39.13,"På den tiden var man inte så noggrann, så man slängde faktiskt skräpet på gatorna, bara några få slängde skräpet på dom få sopberg som fanns tillgängliga.","[(1, 'På', 3), (2, 'den', 3), (3, 'tiden', 8), (4, 'var', 8), (5, 'man', 8), (6, 'inte', 8), (7, 'så', 8), (8, 'noggrann', 0), (9, ',', 8), (10, 'så', 12), (11, 'man', 12), (12, 'slängde', 8), (13, 'faktiskt', 12), (14, 'skräpet', 12), (15, 'på', 16), (16, 'gatorna', 12), (17, ',', 21), (18, 'bara', 21), (19, 'några', 20), (20, 'få', 21), (21, 'slängde', 8), (22, 'skräpet', 21), (23, 'på', 26), (24, 'dom', 26), (25, 'få', 26), (26, 'sopberg', 21), (27, 'som', 28), (28, 'fanns', 26), (29, 'tillgängliga', 28), (30, '.', 8)]"
f139.txt,Detta väckte kritik från många håll. Under 1942-1943 svängde inställningen alltmer. Sverige ställde inte upp i samma utsträckning på Tysklands krav och förde en politik som var mer tillförmån för de allierade.Många kritiker anser att de Svenska eftergifterna var onödigt stora. Var det kanske en fruktan för ett Tyskt angrep?Medan andra tycker att dom var nödvändiga för att Sverige skulle kunna hålla sig utanför kriget.,36.18,Sverige ställde inte upp i samma utsträckning på Tysklands krav och förde en politik som var mer tillförmån för de allierade.,"[(1, 'Sverige', 2), (2, 'ställde', 0), (3, 'inte', 2), (4, 'upp', 2), (5, 'i', 7), (6, 'samma', 7), (7, 'utsträckning', 2), (8, 'på', 10), (9, 'Tysklands', 10), (10, 'krav', 7), (11, 'och', 12), (12, 'förde', 2), (13, 'en', 14), (14, 'politik', 12), (15, 'som', 18), (16, 'var', 18), (17, 'mer', 18), (18, 'tillförmån', 14), (19, 'för', 21), (20, 'de', 21), (21, 'allierade', 18), (22, '.', 2)]"
f140.txt,"När vallokalen stängs gäller det att räkna ut valresultatet. Vid midnatten blir allt klart med valet och sedan rapporterar man hur valresultatet ser ut. Vi  har också något som kallas proportionella val. Det innebär att man får många procent av platserna i riksdagen som på valet.Vi har 349 politiker i riksdagen, alltså har vi 349 mandat i riksdagen. I riksdagen fördelas mandat beroende på hur människorna röstar på valet.",34.29,Vid midnatten blir allt klart med valet och sedan rapporterar man hur valresultatet ser ut.,"[(1, 'Vid', 2), (2, 'midnatten', 3), (3, 'blir', 0), (4, 'allt', 5), (5, 'klart', 3), (6, 'med', 7), (7, 'valet', 3), (8, 'och', 10), (9, 'sedan', 10), (10, 'rapporterar', 3), (11, 'man', 10), (12, 'hur', 14), (13, 'valresultatet', 14), (14, 'ser', 10), (15, 'ut', 14), (16, '.', 3)]"
f142.txt,"MetodMin metod var inte den bästa. Räcker det? Jag letade fakta i 5 veckor och började skriva några dagar innan inlämningsdagen. Jag har jobbat självständigt, och den allra största delen hemma. ResultatAngola är ett av många fattiga länder som ligger söder om Sahara i Afrika. Det är med sina 1 246 700 km² 2,7 gånger så stort som Sverige, men det skiljer ändå bara 6,5 miljoner i befolkning vilket betyder att befolkningstätheten per km² är 12,4 i Angola medan Sverige ligger på 21,9.",28.52,"Det är med sina 1 246 700 km² 2,7 gånger så stort som Sverige, men det skiljer ändå bara 6,5 miljoner i befolkning vilket betyder att befolkningstätheten per km² är 12,4 i Angola medan Sverige ligger på 21,9.","[(1, 'Det', 12), (2, 'är', 12), (3, 'med', 8), (4, 'sina', 8), (5, '1', 8), (6, '246', 8), (7, '700', 8), (8, 'km²', 12), (9, '2,7', 10), (10, 'gånger', 11), (11, 'så', 12), (12, 'stort', 0), (13, 'som', 14), (14, 'Sverige', 12), (15, ',', 18), (16, 'men', 18), (17, 'det', 18), (18, 'skiljer', 12), (19, 'ändå', 18), (20, 'bara', 18), (21, '6,5', 22), (22, 'miljoner', 18), (23, 'i', 24), (24, 'befolkning', 22), (25, 'vilket', 26), (26, 'betyder', 22), (27, 'att', 32), (28, 'befolkningstätheten', 32), (29, 'per', 30), (30, 'km²', 28), (31, 'är', 32), (32, '12,4', 26), (33, 'i', 34), (34, 'Angola', 32), (35, 'medan', 37), (36, 'Sverige', 37), (37, 'ligger', 32), (38, 'på', 39), (39, '21,9', 37), (40, '.', 12)]"
f143.txt,"Den gick ut på att Sovjet och Tyskland inte skulle angripa varandra. Enligt det hemliga tilläggsavtalet som blev offentligt 1989 skulle Sovjet få ta de baltiska länderna, delar av Polen och Finland. Om en union hade skapats tror jag att Tyskland inte hade gått med på att Sovjet skulle ta Finland i molontovribbentovpakten eftersom Sverige exporterade järnmalm till Tyskland. Sverige hade ju då behövt järnmalmen för sin egen krigsindustri.",44.23,Om en union hade skapats tror jag att Tyskland inte hade gått med på att Sovjet skulle ta Finland i molontovribbentovpakten eftersom Sverige exporterade järnmalm till Tyskland.,"[(1, 'Om', 5), (2, 'en', 3), (3, 'union', 5), (4, 'hade', 5), (5, 'skapats', 6), (6, 'tror', 0), (7, 'jag', 6), (8, 'att', 12), (9, 'Tyskland', 12), (10, 'inte', 12), (11, 'hade', 12), (12, 'gått', 6), (13, 'med', 12), (14, 'på', 18), (15, 'att', 18), (16, 'Sovjet', 18), (17, 'skulle', 18), (18, 'ta', 12), (19, 'Finland', 18), (20, 'i', 21), (21, 'molontovribbentovpakten', 18), (22, 'eftersom', 24), (23, 'Sverige', 24), (24, 'exporterade', 18), (25, 'järnmalm', 24), (26, 'till', 27), (27, 'Tyskland', 24), (28, '.', 6)]"
f144.txt,"Det krävs bland annat att de nya medlemmarna ska ha en fungerande demokrati, ett fungerande rättssystem samt värna om de mänskliga rättigheterna. Den mest aktuella frågan inom EU är miljöproblematiken i världen. Miljöfrågan kan inte lösas utan samarbete över gränserna.NackdelarSverige betalar en årlig avgift på cirka 25 miljarder kronor för sitt medlemskap i EU och ca 13 miljarder går tillbaka i form av bidrag. Sverige är alltså nettobidragsgivare till EU.",41.41,"Det krävs bland annat att de nya medlemmarna ska ha en fungerande demokrati, ett fungerande rättssystem samt värna om de mänskliga rättigheterna.","[(1, 'Det', 2), (2, 'krävs', 0), (3, 'bland', 2), (4, 'annat', 3), (5, 'att', 10), (6, 'de', 8), (7, 'nya', 8), (8, 'medlemmarna', 10), (9, 'ska', 10), (10, 'ha', 2), (11, 'en', 13), (12, 'fungerande', 13), (13, 'demokrati', 10), (14, ',', 17), (15, 'ett', 17), (16, 'fungerande', 17), (17, 'rättssystem', 13), (18, 'samt', 19), (19, 'värna', 10), (20, 'om', 23), (21, 'de', 23), (22, 'mänskliga', 23), (23, 'rättigheterna', 19), (24, '.', 2)]"
f145.txt,"Många flyttar även för att det inte finns tillräckligt med mat att försörja sig på där de bor. Ett problem för folket i Nigeria är att de som flyttar in till städer har inte alltid tillgång till hus direkt. Eftersom att det är så många som vill flytta in till städerna, har man inte hunnit bygga det antal hus som behövs för att alla ska få ett hem och det är ett skäl till varför många bor utanför städerna i enkla hus som är byggda av pinnar och andra växter.",34.72,"Eftersom att det är så många som vill flytta in till städerna, har man inte hunnit bygga det antal hus som behövs för att alla ska få ett hem och det är ett skäl till varför många bor utanför städerna i enkla hus som är byggda av pinnar och andra växter.","[(1, 'Eftersom', 6), (2, 'att', 1), (3, 'det', 6), (4, 'är', 6), (5, 'så', 6), (6, 'många', 17), (7, 'som', 9), (8, 'vill', 9), (9, 'flytta', 6), (10, 'in', 9), (11, 'till', 12), (12, 'städerna', 9), (13, ',', 17), (14, 'har', 17), (15, 'man', 17), (16, 'inte', 17), (17, 'hunnit', 0), (18, 'bygga', 17), (19, 'det', 20), (20, 'antal', 21), (21, 'hus', 18), (22, 'som', 23), (23, 'behövs', 21), (24, 'för', 28), (25, 'att', 24), (26, 'alla', 28), (27, 'ska', 28), (28, 'få', 23), (29, 'ett', 30), (30, 'hem', 28), (31, 'och', 35), (32, 'det', 35), (33, 'är', 35), (34, 'ett', 35), (35, 'skäl', 17), (36, 'till', 39), (37, 'varför', 39), (38, 'många', 39), (39, 'bor', 35), (40, 'utanför', 41), (41, 'städerna', 39), (42, 'i', 44), (43, 'enkla', 44), (44, 'hus', 39), (45, 'som', 47), (46, 'är', 47), (47, 'byggda', 44), (48, 'av', 49), (49, 'pinnar', 47), (50, 'och', 52), (51, 'andra', 52), (52, 'växter', 49), (53, '.', 17)]"
f146.txt,Största delen av Sverige har fastlandsklimat. Det betyder att det är kalla vintrar och varma somrar. Anledningen till att Sverige har relativt varmt klimat (om man jämför med andra länder på samma breddgrad) beror på Golfströmmen. Golfströmmen för med sig varmt vatten ifrån Mexikanska golfen. När vattnet kommer till Sverige så värmer det upp större delen av landet.Det är mycket varmare i Nigeria än vad det är i Sverige. Nigeria har bara en årstid medan Sverige har fyra.,33.93,Anledningen till att Sverige har relativt varmt klimat (om man jämför med andra länder på samma breddgrad) beror på Golfströmmen.,"[(1, 'Anledningen', 20), (2, 'till', 5), (3, 'att', 5), (4, 'Sverige', 5), (5, 'har', 1), (6, 'relativt', 7), (7, 'varmt', 8), (8, 'klimat', 5), (9, '(', 5), (10, 'om', 12), (11, 'man', 12), (12, 'jämför', 5), (13, 'med', 15), (14, 'andra', 15), (15, 'länder', 12), (16, 'på', 18), (17, 'samma', 18), (18, 'breddgrad', 15), (19, ')', 20), (20, 'beror', 0), (21, 'på', 22), (22, 'Golfströmmen', 20), (23, '.', 20)]"
f147.txt,"Idag är omkring hälften av lagarna omskrivna. År 1734 fick man en avhuggen tumme om man tagit för 30 daler, ett utslaget öga vid 50 daler till och ett brutet ben för 20 daler till. Under 30 dalar fick man betala böter och då fick kungen en tredjedel av beloppet. En tillgång blev det döden. År 1910 avrättades den sista svensken. Det vanligaste brottet förut var snatteri, en bit bröd eller ett äpple kunde vara exempel. Idag är snatteri ett vanligt brott.",30.98,"År 1734 fick man en avhuggen tumme om man tagit för 30 daler, ett utslaget öga vid 50 daler till och ett brutet ben för 20 daler till.","[(1, 'År', 2), (2, '1734', 3), (3, 'fick', 0), (4, 'man', 3), (5, 'en', 7), (6, 'avhuggen', 7), (7, 'tumme', 3), (8, 'om', 10), (9, 'man', 10), (10, 'tagit', 3), (11, 'för', 13), (12, '30', 13), (13, 'daler', 10), (14, ',', 13), (15, 'ett', 17), (16, 'utslaget', 17), (17, 'öga', 13), (18, 'vid', 20), (19, '50', 20), (20, 'daler', 17), (21, 'till', 25), (22, 'och', 25), (23, 'ett', 25), (24, 'brutet', 25), (25, 'ben', 17), (26, 'för', 28), (27, '20', 28), (28, 'daler', 25), (29, 'till', 28), (30, '.', 3)]"
f148.txt,"Skogen Det första ångdrivna sågverket i Sverige byggdes 1849. Och det var just här, i Sundsvalls trakten, som industrialiseringen började. Här byggdes det ena sågverket upp efter det andra. Exporten ökade och vid sekelskiftet 1900 var Sverige den ledande exportören i hela världen. På 1920-talet byggdes fler sågverk efter att elektrifieringen slått igenom. Men de var för små och dog snart ut.",39.16,Exporten ökade och vid sekelskiftet 1900 var Sverige den ledande exportören i hela världen.,"[(1, 'Exporten', 2), (2, 'ökade', 0), (3, 'och', 11), (4, 'vid', 5), (5, 'sekelskiftet', 11), (6, '1900', 5), (7, 'var', 11), (8, 'Sverige', 11), (9, 'den', 11), (10, 'ledande', 11), (11, 'exportören', 2), (12, 'i', 14), (13, 'hela', 14), (14, 'världen', 11), (15, '.', 2)]"
f149.txt,"Mina funderingar kring emigreringen är:1. Vilka individer var det som utvandrade? Och när utvandrade folk som mest?2. Hur tog människorna sig dit?3. Varför emigrerade personerna till just Amerika? 1. Vilka individer var det som utvandrade?Främst Svenskarna, och då särskilt i från Götaland och Småland. Mellan åren 1885 och 1889 har störst i Götaland, och minst i Norrland.",32.95,"Mellan åren 1885 och 1889 har störst i Götaland, och minst i Norrland.","[(1, 'Mellan', 3), (2, 'åren', 3), (3, '1885', 6), (4, 'och', 3), (5, '1889', 3), (6, 'har', 0), (7, 'störst', 6), (8, 'i', 9), (9, 'Götaland', 6), (10, ',', 14), (11, 'och', 14), (12, 'minst', 14), (13, 'i', 14), (14, 'Norrland', 6), (15, '.', 6)]"
f150.txt,"Även vin och sprit ransonerades. Ransoneringskorten skulle garantera att folket fick tillgång till mat och kläder, fördelat rättvist mellan alla hushåll. Men de som hade gott om pengar och goda kontakter kunde alltid få tag i mer än vad de hade rätt till. Denna olagliga handeln kallades ”svartabörshandeln”.De sista krigsåren fanns det så lite mat och kol att folket började plundra butikerna.",35.9,"Ransoneringskorten skulle garantera att folket fick tillgång till mat och kläder, fördelat rättvist mellan alla hushåll.","[(1, 'Ransoneringskorten', 3), (2, 'skulle', 3), (3, 'garantera', 0), (4, 'att', 6), (5, 'folket', 6), (6, 'fick', 3), (7, 'tillgång', 6), (8, 'till', 9), (9, 'mat', 6), (10, 'och', 11), (11, 'kläder', 9), (12, ',', 13), (13, 'fördelat', 6), (14, 'rättvist', 13), (15, 'mellan', 17), (16, 'alla', 17), (17, 'hushåll', 13), (18, '.', 3)]"
f151.txt,"Mellan 1960 och 1996, ökade produktionen för humankonsumtion från 27 till 91 miljoner ton. Med den beräknade befolkningsökningen kommer efterfrågan på fisk år 2010 att stiga till 120 miljoner ton.",33.33,Med den beräknade befolkningsökningen kommer efterfrågan på fisk år 2010 att stiga till 120 miljoner ton.,"[(1, 'Med', 4), (2, 'den', 4), (3, 'beräknade', 4), (4, 'befolkningsökningen', 5), (5, 'kommer', 0), (6, 'efterfrågan', 5), (7, 'på', 8), (8, 'fisk', 6), (9, 'år', 10), (10, '2010', 6), (11, 'att', 12), (12, 'stiga', 5), (13, 'till', 16), (14, '120', 15), (15, 'miljoner', 16), (16, 'ton', 12), (17, '.', 5)]"
f152.txt,"Men t.ex. så släpper jordbruk och hushåll ut näringsämnen som kan påverka både inlandsvatten, kust och till och med hav. Sen är, på en del ställen, försurning faktiskt ett väldigt stort problem. Men på Gotland så har vi ju inte det problemet speciellt mycket eftersom vi har en kalkstens berggrund, och den är basisk, men det är ändå så att till och med här har faktiskt regnet och allt sådant blivit surare. Men i städer så är ändå den största källan till föroreningar faktiskt trafiken.",37.87,"Men på Gotland så har vi ju inte det problemet speciellt mycket eftersom vi har en kalkstens berggrund, och den är basisk, men det är ändå så att till och med här har faktiskt regnet och allt sådant blivit surare.","[(1, 'Men', 5), (2, 'på', 3), (3, 'Gotland', 5), (4, 'så', 5), (5, 'har', 0), (6, 'vi', 5), (7, 'ju', 5), (8, 'inte', 5), (9, 'det', 5), (10, 'problemet', 5), (11, 'speciellt', 12), (12, 'mycket', 5), (13, 'eftersom', 15), (14, 'vi', 15), (15, 'har', 5), (16, 'en', 18), (17, 'kalkstens', 18), (18, 'berggrund', 15), (19, ',', 23), (20, 'och', 23), (21, 'den', 23), (22, 'är', 23), (23, 'basisk', 5), (24, ',', 29), (25, 'men', 29), (26, 'det', 29), (27, 'är', 29), (28, 'ändå', 29), (29, 'så', 5), (30, 'att', 41), (31, 'till', 34), (32, 'och', 31), (33, 'med', 31), (34, 'här', 41), (35, 'har', 41), (36, 'faktiskt', 41), (37, 'regnet', 41), (38, 'och', 40), (39, 'allt', 40), (40, 'sådant', 37), (41, 'blivit', 29), (42, 'surare', 41), (43, '.', 5)]"
